,Unnamed: 0,AdrActCnt,CapMVRVCur,HashRate,PriceUSD,times,OneDayReturn,NextDayReturn,return,b(t),P(b)
0,1459,38733.0,1.7752051058475802,23.995203419461998,13.3313714219755,2013-01-01,,-0.0030085822530819817,,,0.45065650148242276
1,1460,40911.0,1.7694923062038201,22.662136562825303,13.291262894506099,2013-01-02,-0.0030085822530819817,0.0069834036601190705,-0.0030085822530820927,-1.0,0.45065650148242276
2,1461,52539.0,1.7802021073006398,23.995203419461998,13.3840811484512,2013-01-03,0.0069834036601190705,0.005053765022690948,0.006983403660119292,1.0,0.5493434985175772
3,1462,46781.0,1.78653693003156,22.662136562825303,13.451721149620099,2013-01-04,0.005053765022690948,0.0006323702845965062,0.005053765022690948,1.0,0.5493434985175772
4,1463,53959.0,1.7863548400326699,20.8847140873096,13.4602276183518,2013-01-05,0.0006323702845965062,0.003100539837038063,0.0006323702845967283,1.0,0.5493434985175772
5,1464,42382.0,1.7906446275731,21.4771882458148,13.5019615902981,2013-01-06,0.003100539837038063,0.004006830203344247,0.0031005398370380632,1.0,0.5493434985175772
6,1465,54059.0,1.79594328599631,24.883914657219897,13.5560616578025,2013-01-07,0.004006830203344247,0.016496525621804592,0.004006830203344247,1.0,0.5493434985175772
7,1466,56753.0,1.82041974197624,20.679239357017398,13.7796895762712,2013-01-08,0.016496525621804592,0.002994674159783717,0.016496525621804592,1.0,0.5493434985175772
8,1467,54910.0,1.82363982504347,20.999678182562302,13.8209552565751,2013-01-09,0.002994674159783717,0.021800015884058558,0.0029946741597837168,1.0,0.5493434985175772
9,1468,60507.0,1.8570470412436,23.7457899448973,14.122252300701302,2013-01-10,0.021800015884058558,0.007461191018989898,0.021800015884058555,1.0,0.5493434985175772
10,1469,61989.0,1.86661586660373,18.899710364306,14.2276211227352,2013-01-11,0.007461191018989898,-0.0009372941949368221,0.007461191018989677,1.0,0.5493434985175772
11,1470,49915.0,1.8628495871400401,19.7073902944046,14.2142856560491,2013-01-12,-0.0009372941949368221,-0.003763635419204658,-0.0009372941949368219,-1.0,0.45065650148242276
12,1471,55725.0,1.8531927260171799,21.4842861406214,14.1607882670953,2013-01-13,-0.003763635419204658,0.011099809574191209,-0.0037636354192046584,-1.0,0.45065650148242276
13,1472,44616.0,1.8705395904123998,25.3611498050944,14.3179703202805,2013-01-14,0.011099809574191209,-0.00047810712811746653,0.01109980957419121,1.0,0.5493434985175772
14,1473,59643.0,1.8658012319270199,19.545854308384897,14.3111247966102,2013-01-15,-0.00047810712811746653,0.027718942916979072,-0.0004781071281174665,-1.0,0.45065650148242276
15,1474,55537.0,1.91127777938185,21.161214168582,14.707814047925199,2013-01-16,0.027718942916979072,0.060565471442471715,0.02771894291697885,1.0,0.5493434985175772
16,1475,59029.0,2.01198009027742,17.9304944481878,15.598599739626,2013-01-17,0.060565471442471715,0.00751294258679458,0.06056547144247193,1.0,0.5493434985175772
17,1476,57683.0,2.01875248202463,19.545854308384897,15.7157911239042,2013-01-18,0.00751294258679458,-0.0081233406025496,0.00751294258679458,1.0,0.5493434985175772
18,1477,49445.0,1.99845323495361,24.876541847035302,15.5881263997662,2013-01-19,-0.0081233406025496,0.00843371000522386,-0.0081233406025496,-1.0,0.45065650148242276
19,1478,45027.0,2.0116033627235,20.999678182562302,15.719592137346599,2013-01-20,0.00843371000522386,0.06752257782056326,0.008433710005223638,1.0,0.5493434985175772
20,1479,47104.0,2.13000603401785,21.3227501546017,16.7810195207481,2013-01-21,0.06752257782056326,0.030937293011358058,0.06752257782056326,1.0,0.5493434985175772
21,1480,51489.0,2.17019536349837,23.2611819868382,17.3001788386908,2013-01-22,0.030937293011358058,0.013653996664648059,0.030937293011358058,1.0,0.5493434985175772
22,1481,48584.0,2.18543773907142,19.892941233332103,17.5363954228521,2013-01-23,0.013653996664648059,-0.03622804660553058,0.01365399666464806,1.0,0.5493434985175772
23,1482,59644.0,2.09938700677725,23.0222650674502,16.90108607218,2013-01-24,-0.03622804660553058,0.029824587921454263,-0.036228046605530584,-1.0,0.45065650148242276
24,1483,51061.0,2.15185138104071,20.218271245132502,17.405153999707803,2013-01-25,0.029824587921454263,0.008451797912593541,0.029824587921454482,1.0,0.5493434985175772
25,1484,55140.0,2.16057382484108,23.0222650674502,17.552258843950902,2013-01-26,0.008451797912593541,0.0170446125733672,0.00845179791259354,1.0,0.5493434985175772
26,1485,48552.0,2.17917723715736,22.284371956313898,17.8514302957335,2013-01-27,0.0170446125733672,0.05281561875019825,0.01704461257336698,1.0,0.5493434985175772
